tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
1881,blocking,8,0,0,0,1.5012,3.0034,2.0007,3.0327
1882,blocking,8,0,0,0,1.5008,3.0023,2.0005,3.0337
1883,blocking,8,0,0,0,1.5008,3.0017,2.0001,3.0362
1884,blocking,8,0,0,0,1.5006,3.0014,2.0002,3.0291
1885,blocking,8,0,0,0,1.5008,3.0021,2.0003,3.0401
1886,blocking,8,0,0,0,1.501,3.0026,2.0004,3.0369
1887,blocking,8,0,0,0,1.4486,2.8975,2.0001,2.9244
1888,blocking,8,0,0,0,1.5007,3.0027,2.0008,3.0255
1889,blocking,8,0,0,0,1.5018,3.0038,2.0001,3.037
1890,blocking,8,0,0,0,1.5007,3.0019,2.0004,3.0319
1891,blocking,8,0,0,0,1.501,3.0023,2.0002,3.0369
1892,blocking,8,0,0,0,1.5006,3.0014,2.0001,3.0355
1893,blocking,8,0,0,0,1.501,3.0025,2.0004,3.0395
1894,blocking,8,0,0,0,1.5007,3.0023,2.0007,3.0324
1895,blocking,8,0,0,0,1.5007,3.0017,2.0002,3.037
1896,blocking,8,0,0,0,1.5001,3.0004,2.0001,3.0303
1897,blocking,8,0,0,0,1.5005,3.0016,2.0004,3.0329
1898,blocking,8,0,0,0,1.5005,3.0013,2.0002,3.0373
1899,blocking,8,0,0,0,1.5011,3.0036,2.0009,3.0381
1900,blocking,8,0,0,0,1.5008,3.0016,2.0,3.0306
1901,blocking,8,0,0,0,1.5011,3.0025,2.0002,3.0318
1902,blocking,8,0,0,0,1.5005,3.0013,2.0002,3.0271
1903,blocking,8,0,0,0,1.5007,3.0019,2.0003,3.0337
1904,blocking,8,0,0,0,1.5006,3.0013,2.0001,3.032
1905,blocking,8,0,0,0,1.5007,3.0019,2.0004,3.0479
